Node2Vec Hyperparameters,Cora
Dimensions,Num Walks,Walk Length,Run,Accuracy,Average Accuracy
32,100,60,Run 5,0.7133
32,100,60,Run 6,0.7153
32,100,60,Run 7,0.7032
32,100,60,Run 8,0.7103
32,100,60,Run 9,0.7143
32,100,60,Run 10,0.7093
32,100,60,Average Accuracy,0.7120
32,100,80,Run 1,0.7213
32,100,80,Run 2,0.7072
32,100,80,Run 3,0.7042
32,100,80,Run 4,0.7012
32,100,80,Run 5,0.7103
32,100,80,Run 6,0.6942
32,100,80,Run 7,0.7042
32,100,80,Run 8,0.6801
32,100,80,Run 9,0.7223
32,100,80,Run 10,0.7143
32,100,80,Average Accuracy,0.7059
32,100,100,Run 1,0.6982
32,100,100,Run 2,0.6761
32,100,100,Run 3,0.6992
32,100,100,Run 4,0.6881
32,100,100,Run 5,0.6952
32,100,100,Run 6,0.6891
32,100,100,Run 7,0.6871
32,100,100,Run 8,0.6922
32,100,100,Run 9,0.6962
32,100,100,Run 10,0.6740
32,100,100,Average Accuracy,0.6895
32,120,20,Run 1,0.7354
32,120,20,Run 2,0.7374
32,120,20,Run 3,0.7264
32,120,20,Run 4,0.7324
32,120,20,Run 5,0.7284
32,120,20,Run 6,0.7334
32,120,20,Run 7,0.7374
32,120,20,Run 8,0.7213
32,120,20,Run 9,0.7515
32,120,20,Run 10,0.7213
32,120,20,Average Accuracy,0.7325
32,120,40,Run 1,0.6811
32,120,40,Run 2,0.6881
32,120,40,Run 3,0.6992
32,120,40,Run 4,0.6710
32,120,40,Run 5,0.6650
32,120,40,Run 6,0.7002
32,120,40,Run 7,0.6831
32,120,40,Run 8,0.6811
32,120,40,Run 9,0.7002
32,120,40,Run 10,0.6841
32,120,40,Average Accuracy,0.6853
32,120,60,Run 1,0.7093
32,120,60,Run 2,0.6851
32,120,60,Run 3,0.6952
32,120,60,Run 4,0.6942
32,120,60,Run 5,0.7002
32,120,60,Run 6,0.6962
32,120,60,Run 7,0.6972
32,120,60,Run 8,0.6922
32,120,60,Run 9,0.7143
32,120,60,Run 10,0.6962
32,120,60,Average Accuracy,0.6980
32,120,80,Run 1,0.6841
32,120,80,Run 2,0.6781
32,120,80,Run 3,0.6972
32,120,80,Run 4,0.6680
32,120,80,Run 5,0.6821
32,120,80,Run 6,0.7052
32,120,80,Run 7,0.6730
32,120,80,Run 8,0.6841
32,120,80,Run 9,0.7012
32,120,80,Run 10,0.6670
32,120,80,Average Accuracy,0.6840
32,120,100,Run 1,0.6831
32,120,100,Run 2,0.6781
32,120,100,Run 3,0.6761
32,120,100,Run 4,0.6811
32,120,100,Run 5,0.6710
32,120,100,Run 6,0.6911
32,120,100,Run 7,0.6952
32,120,100,Run 8,0.6429
32,120,100,Run 9,0.6841
32,120,100,Run 10,0.6559
32,120,100,Average Accuracy,0.6759
64,20,20,Run 1,0.7928
64,20,20,Run 2,0.7907
64,20,20,Run 3,0.8048
64,20,20,Run 4,0.7797
64,20,20,Run 5,0.7817
64,20,20,Run 6,0.8089
64,20,20,Run 7,0.7736
64,20,20,Run 8,0.7777
64,20,20,Run 9,0.7988
64,20,20,Run 10,0.7897
64,20,20,Average Accuracy,0.7898
64,20,40,Run 1,0.7736
64,20,40,Run 2,0.7817
64,20,40,Run 3,0.7686
64,20,40,Run 4,0.7555
64,20,40,Run 5,0.7545
64,20,40,Run 6,0.7847
64,20,40,Run 7,0.7686
64,20,40,Run 8,0.7797
64,20,40,Run 9,0.7797
64,20,40,Run 10,0.7515
64,20,40,Average Accuracy,0.7698
64,20,60,Run 1,0.7636
64,20,60,Run 2,0.7525
64,20,60,Run 3,0.7435
64,20,60,Run 4,0.7515
64,20,60,Run 5,0.7646
64,20,60,Run 6,0.7626
64,20,60,Run 7,0.7505
64,20,60,Run 8,0.7646
64,20,60,Run 9,0.7746
64,20,60,Run 10,0.7575
64,20,60,Average Accuracy,0.7586
64,20,80,Run 1,0.7334
64,20,80,Run 2,0.7414
64,20,80,Run 3,0.7515
64,20,80,Run 4,0.7354
64,20,80,Run 5,0.7535
64,20,80,Run 6,0.7384
64,20,80,Run 7,0.7455
64,20,80,Run 8,0.7455
64,20,80,Run 9,0.7606
64,20,80,Run 10,0.7334
64,20,80,Average Accuracy,0.7439
64,20,100,Run 1,0.7193
64,20,100,Run 2,0.7414
64,20,100,Run 3,0.7455
64,20,100,Run 4,0.7364
64,20,100,Run 5,0.7455
64,20,100,Run 6,0.7394
64,20,100,Run 7,0.7213
64,20,100,Run 8,0.7344
64,20,100,Run 9,0.7555
64,20,100,Run 10,0.7243
64,20,100,Average Accuracy,0.7363
64,40,20,Run 1,0.7817
64,40,20,Run 2,0.7757
64,40,20,Run 3,0.7877
64,40,20,Run 4,0.7535
64,40,20,Run 5,0.7656
64,40,20,Run 6,0.7797
64,40,20,Run 7,0.7656
64,40,20,Run 8,0.7686
