film_code,cinema_code,total_sales,tickets_sold,tickets_out,show_time,occu_perc,ticket_price,ticket_use,capacity,date,month,quarter,day,class
1481,480,5940000,99,0,1,90.0,60000.0,99,110.0,2018-04-16,4,2,16,alta
1511,474,2250000,45,0,2,97.83,50000.0,45,45.998160073597056,2018-08-21,8,3,21,alta
1484,513,56500000,1130,0,5,94.96,50000.0,1130,1189.9747262005055,2018-04-03,4,2,3,alta
1493,195,10280000,257,0,7,91.79,40000.0,257,279.98692668046624,2018-07-24,7,3,24,alta
1485,429,10200000,102,0,1,93.58,100000.0,102,108.99764907031415,2018-03-27,3,1,27,alta
1481,35,8350000,167,0,1,100.0,50000.0,167,167.0,2018-05-22,5,2,22,alta
1484,89,76290000,583,0,5,84.25,130857.63293310464,583,691.9881305637982,2018-03-27,3,1,27,alta
1482,518,137120000,1341,3,12,81.62,102252.05070842654,1338,1642.9796618475862,2018-04-13,4,2,13,alta
1481,307,13120000,164,0,2,71.0,80000.0,164,230.98591549295776,2018-05-09,5,2,9,alta
1486,503,800000,16,0,1,100.0,50000.0,16,16.0,2018-04-25,4,2,25,alta
1482,210,76080000,951,0,8,76.45,80000.0,951,1243.9502943100065,2018-04-01,4,2,1,alta
1571,210,1900000,38,0,2,79.17,50000.0,38,47.99797903246179,2018-10-16,10,4,16,alta
1485,522,30480000,381,5,6,66.84,80000.0,376,570.0179533213644,2018-05-01,5,2,1,alta
1554,546,65200000,815,0,5,89.07,80000.0,815,915.0106657684968,2018-07-31,7,3,31,alta
1575,474,9160000,95,0,3,92.23,96421.05263157896,95,103.00336116231162,2018-10-25,10,4,25,alta
1554,35,64600000,664,0,5,80.48,97289.15662650602,664,825.0497017892643,2018-07-06,7,3,6,alta
1498,474,920000,23,0,1,100.0,40000.0,23,23.0,2018-07-24,7,3,24,alta
1480,474,3600000,45,0,2,71.43,80000.0,45,62.99874002519948,2018-04-01,4,2,1,alta
1499,163,34680000,578,0,8,68.97,60000.0,578,838.0455270407424,2018-07-24,7,3,24,alta
1484,380,40135000,661,0,5,132.2,60718.608169440246,661,500.0,2018-03-27,3,1,27,alta
1570,546,3840000,48,0,1,73.85,80000.0,48,64.99661475964794,2018-09-11,9,3,11,alta
1483,485,61200000,408,0,4,71.33,150000.0,408,571.9893452965092,2018-04-14,4,2,14,alta
1498,452,5440000,68,0,1,97.14,80000.0,68,70.00205888408483,2018-07-17,7,3,17,alta
1483,524,2850000,21,0,1,91.3,135714.2857142857,21,23.00109529025192,2018-07-04,7,3,4,alta
1482,499,18360000,306,0,2,77.27,60000.0,306,396.0139769638928,2018-04-24,4,2,24,alta
1483,442,24880000,313,0,2,70.81,79488.81789137381,313,442.0279621522384,2018-03-29,3,1,29,alta
1484,142,11800000,239,0,6,81.29,49372.384937238494,239,294.009103210727,2018-04-24,4,2,24,alta
1481,169,16200000,165,0,2,79.71,98181.81818181818,165,207.00037636432063,2018-05-10,5,2,10,alta
1493,210,7840000,98,0,1,82.35,80000.0,98,119.00425015179114,2018-07-13,7,3,13,alta
1554,516,6240000,78,0,1,66.67,80000.0,78,116.99415029248536,2018-08-05,8,3,5,alta
1483,456,33360000,438,0,4,105.13,76164.38356164383,438,416.6270331969942,2018-04-13,4,2,13,alta
1482,474,8000000,104,0,3,86.67,76923.07692307692,104,119.99538479289258,2018-03-19,3,1,19,alta
1554,304,373950000,2546,0,15,77.95,146877.4548311076,2546,3266.1962796664525,2018-07-12,7,3,12,alta
1485,316,27150000,543,0,10,72.4,50000.0,543,749.9999999999999,2018-03-27,3,1,27,alta
1482,428,17990000,257,0,2,85.67,70000.0,257,299.9883273024396,2018-04-01,4,2,1,alta
1554,536,6000000,100,0,1,100.0,60000.0,100,100.0,2018-08-03,8,3,3,alta
1485,414,20510000,293,0,3,67.82,70000.0,293,432.0259510468889,2018-03-28,3,1,28,alta
1495,529,11880000,198,0,6,69.23,60000.0,198,286.0031778130868,2018-05-08,5,2,8,alta
1482,247,28960000,571,0,3,78.43,50718.03852889667,571,728.0377406604614,2018-04-04,4,2,4,alta
1484,474,27960000,290,0,2,68.72,96413.79310344828,290,422.0023282887079,2018-05-03,5,2,3,alta
1484,474,3520000,44,0,2,95.65,80000.0,44,46.00104547830632,2018-05-16,5,2,16,alta
1565,474,2200000,22,0,1,95.65,100000.0,22,23.00052273915316,2018-08-31,8,3,31,alta
1482,201,22920000,573,0,4,77.12,40000.0,573,742.9979253112033,2018-04-17,4,2,17,alta
1485,35,32400000,326,0,2,97.6,99386.50306748466,326,334.016393442623,2018-04-12,4,2,12,alta
1576,474,29700000,501,0,3,79.15,59281.4371257485,501,632.9753632343651,2018-10-16,10,4,16,alta
1556,304,46650000,313,0,3,70.98,149041.53354632587,313,440.9692871231332,2018-10-25,10,4,25,alta
1492,489,2850000,19,0,1,76.0,150000.0,19,25.0,2018-07-12,7,3,12,alta
1482,162,5460000,91,0,1,79.13,60000.0,91,115.0006318716037,2018-04-14,4,2,14,alta
1481,518,9060000,156,1,4,70.91,58076.92307692308,155,219.99717952333944,2018-06-20,6,2,20,alta
1554,450,105520000,1336,0,7,70.8,78982.03592814371,1336,1887.0056497175144,2018-08-28,8,3,28,alta
1559,304,42900000,286,0,2,97.28,150000.0,286,293.9967105263158,2018-08-30,8,3,30,alta
1484,480,4830000,81,1,1,73.64,59629.62962962963,80,109.99456816947313,2018-03-24,3,1,24,alta
1485,529,34800000,301,0,5,79.21,115614.61794019931,301,380.0025249337205,2018-03-30,3,1,30,alta
1558,556,12960000,216,0,4,77.14,60000.0,216,280.0103707544724,2018-08-28,8,3,28,alta
1481,210,41320000,1033,0,8,83.98,40000.0,1033,1230.0547749464158,2018-05-08,5,2,8,alta
1486,210,7360000,184,0,3,72.16,40000.0,184,254.98891352549887,2018-04-10,4,2,10,alta
1497,450,46800000,589,1,5,86.62,79456.70628183361,588,679.9815285153544,2018-05-15,5,2,15,alta
1480,448,30560000,388,0,3,68.07,78762.88659793814,388,570.0014690759513,2018-04-03,4,2,3,alta
1493,344,3600000,27,0,1,90.0,133333.33333333334,27,30.0,2018-08-15,8,3,15,alta
1485,262,11900000,119,0,1,73.91,100000.0,119,161.00662968475172,2018-04-02,4,2,2,alta
1484,210,25440000,318,0,6,76.81,80000.0,318,414.0085926311678,2018-03-30,3,1,30,alta
1484,262,33950000,676,0,3,70.42,50221.89349112426,676,959.954558364101,2018-05-01,5,2,1,alta
1554,536,5220000,87,0,1,87.0,60000.0,87,100.0,2018-08-05,8,3,5,alta
1486,474,3680000,46,0,2,100.0,80000.0,46,46.0,2018-04-26,4,2,26,alta
1554,210,124700000,2494,0,11,74.47,50000.0,2494,3348.999597153216,2018-08-07,8,3,7,alta
1578,461,1450000,58,0,1,72.5,25000.0,58,80.0,2018-10-23,10,4,23,alta
1554,492,7620000,138,1,1,66.35,55217.391304347824,137,207.9879427279578,2018-08-14,8,3,14,alta
1576,474,89700000,848,0,6,77.44,105778.30188679244,848,1095.0413223140497,2018-10-05,10,4,5,alta
1556,448,95340000,636,0,4,83.68,149905.6603773585,636,760.038240917782,2018-10-12,10,4,12,alta
1483,304,139050000,933,0,7,88.69,149035.3697749196,933,1051.978802570752,2018-04-27,4,2,27,alta
1483,115,19100000,389,0,2,67.3,49100.25706940874,389,578.0089153046063,2018-04-24,4,2,24,alta
1492,474,920000,23,0,1,100.0,40000.0,23,23.0,2018-05-23,5,2,23,alta
1485,35,38700000,387,0,3,77.25,100000.0,387,500.9708737864078,2018-04-01,4,2,1,alta
1483,390,13600000,177,0,2,86.7,76836.1581920904,177,204.15224913494808,2018-04-23,4,2,23,alta
1554,166,43960000,1099,0,6,77.12,40000.0,1099,1425.0518672199169,2018-08-28,8,3,28,alta
1483,166,13265000,379,0,2,79.79,35000.0,379,474.9968667752851,2018-04-10,4,2,10,alta
1485,142,10350000,104,0,3,80.62,99519.23076923077,104,129.00024807740013,2018-03-27,3,1,27,alta
1483,445,28140000,469,0,5,89.64,60000.0,469,523.2039268183846,2018-04-10,4,2,10,alta
1481,210,44440000,1111,0,8,72.9,40000.0,1111,1524.0054869684498,2018-05-29,5,2,29,alta
1482,390,51880000,629,0,9,90.32,82480.12718600954,629,696.4127546501329,2018-04-20,4,2,20,alta
1482,307,25240000,432,0,4,93.51,58425.92592592593,432,461.9826756496631,2018-05-03,5,2,3,alta
1493,89,13120000,164,0,2,66.13,80000.0,164,247.9963707848178,2018-07-31,7,3,31,alta
1556,524,18300000,158,2,4,77.45,115822.78481012658,156,204.0025823111685,2018-10-05,10,4,5,alta
1497,456,5280000,132,0,2,67.69,40000.0,132,195.0066479539076,2018-06-12,6,2,12,alta
1485,430,11700000,237,0,3,87.78,49367.08860759494,237,269.99316473000687,2018-04-04,4,2,4,alta
1484,448,100770000,1260,0,7,93.47,79976.19047619047,1260,1348.0261046325024,2018-05-08,5,2,8,alta
1481,35,12300000,123,0,1,73.65,100000.0,123,167.00610997963338,2018-03-29,3,1,29,alta
1482,262,38100000,762,0,4,68.1,50000.0,762,1118.942731277533,2018-04-17,4,2,17,alta
1482,165,5120000,128,0,3,71.11,40000.0,128,180.00281254394602,2018-04-10,4,2,10,alta
1485,142,7350000,74,0,3,70.48,99324.32432432432,74,104.994324631101,2018-04-27,4,2,27,alta
1481,524,81600000,544,1,6,76.84,150000.0,543,707.9646017699115,2018-04-13,4,2,13,alta
1482,307,26720000,334,0,4,72.29,80000.0,334,462.02794300733154,2018-05-04,5,2,4,alta
1554,546,9750000,65,0,1,100.0,150000.0,65,65.0,2018-10-12,10,4,12,alta
1483,499,11400000,190,0,1,95.96,60000.0,190,197.9991663192997,2018-04-17,4,2,17,alta
1554,376,2450000,98,0,1,72.06,25000.0,98,135.9977796280877,2018-10-16,10,4,16,alta
1483,169,21050000,421,0,6,67.79,50000.0,421,621.0355509662191,2018-04-10,4,2,10,alta
1565,344,3000000,20,0,1,66.67,150000.0,20,29.998500074996247,2018-09-07,9,3,7,alta
1486,448,100179998,668,0,5,68.16,149970.05688622754,668,980.0469483568075,2018-04-06,4,2,6,alta
1486,456,8600000,215,0,2,103.08,40000.0,215,208.57586340706249,2018-04-03,4,2,3,alta
1493,513,152400000,1392,0,7,84.47,109482.75862068964,1392,1647.9223392920562,2018-05-03,5,2,3,alta
1576,210,25800000,516,0,6,72.27,50000.0,516,713.9892071398921,2018-10-16,10,4,16,alta
1485,414,30660000,438,0,4,76.04,70000.0,438,576.0126249342451,2018-03-27,3,1,27,alta
1494,304,63750000,434,0,4,73.81,146889.400921659,434,587.9962064760872,2018-05-02,5,2,2,alta
1481,163,9360000,156,0,3,83.42,60000.0,156,187.00551426516424,2018-05-29,5,2,29,alta
1552,474,1840000,46,0,2,100.0,40000.0,46,46.0,2018-07-03,7,3,3,alta
1554,350,65200000,652,0,3,97.9,100000.0,652,665.9856996935648,2018-07-20,7,3,20,alta
1554,141,282150000,1913,0,13,77.29,147490.85206481966,1913,2475.09380256178,2018-07-20,7,3,20,alta
1499,474,4320000,54,0,2,67.5,80000.0,54,80.0,2018-07-26,7,3,26,alta
1554,528,33670000,346,2,5,69.48,97312.1387283237,344,497.9850316637881,2018-08-03,8,3,3,alta
1484,492,11400000,200,8,1,96.15,57000.0,192,208.0083203328133,2018-04-26,4,2,26,alta
1481,307,22960000,509,0,6,73.45,45108.05500982318,509,692.9884275017018,2018-05-06,5,2,6,alta
1493,430,19800000,205,0,3,75.93,96585.36585365854,205,269.9855129724746,2018-05-11,5,2,11,alta
1556,453,6800000,140,0,8,70.0,48571.42857142857,140,200.0,2018-09-07,9,3,7,alta
1485,304,50250000,339,0,3,66.47,148230.0884955752,339,510.0045133142771,2018-05-11,5,2,11,alta
1481,352,43060000,292,0,4,69.52,147465.75342465754,292,420.0230149597238,2018-04-14,4,2,14,alta
1554,180,43200000,1083,0,8,73.98,39889.19667590028,1083,1463.9091646390916,2018-07-24,7,3,24,alta
1484,428,9280000,232,0,2,77.33,40000.0,232,300.0129315918789,2018-04-17,4,2,17,alta
1554,518,187860000,2660,1,31,76.68,70624.06015037594,2659,3468.9619196661447,2018-07-31,7,3,31,alta
1486,163,9780000,163,0,5,79.51,60000.0,163,205.00565966545085,2018-05-01,5,2,1,alta
1485,89,9920000,124,0,1,100.0,80000.0,124,124.0,2018-05-08,5,2,8,alta
1483,181,53940000,970,0,6,70.65,55608.24742268041,970,1372.9653220099078,2018-04-17,4,2,17,alta
1482,503,12550000,149,0,4,75.25,84228.18791946309,149,198.0066445182724,2018-04-04,4,2,4,alta
1553,312,3600000,90,0,2,70.31,40000.0,90,128.00455127293415,2018-10-16,10,4,16,alta
1511,34,5460000,91,0,1,82.73,60000.0,91,109.99637374592048,2018-07-24,7,3,24,alta
1483,524,92110000,1152,0,10,68.29,79956.59722222222,1152,1686.9234148484402,2018-04-03,4,2,3,alta
1482,448,352749990,2385,0,13,88.53,147903.55974842768,2385,2694.0020332090817,2018-04-13,4,2,13,alta
1496,448,19950000,135,0,1,68.88,147777.77777777778,135,195.99303135888505,2018-05-02,5,2,2,alta
1481,83,15350000,307,0,2,77.43,50000.0,307,396.4871496835852,2018-04-24,4,2,24,alta
1481,477,6800000,136,0,1,68.69,50000.0,136,197.9909739408939,2018-05-16,5,2,16,alta
1497,344,2080000,26,0,1,86.67,80000.0,26,29.998846198223145,2018-07-03,7,3,3,alta
1552,448,42300000,529,0,4,69.61,79962.19281663516,529,759.9482832926304,2018-07-17,7,3,17,alta
1481,414,12400000,155,0,1,107.64,80000.0,155,143.99851356373094,2018-05-10,5,2,10,alta
1578,380,13550000,271,0,4,87.42,50000.0,271,309.99771219400594,2018-10-23,10,4,23,alta
1484,316,42780000,713,0,8,118.83,60000.0,713,600.0168307666414,2018-05-16,5,2,16,alta
1485,39,43050000,865,0,3,96.65,49768.78612716763,865,894.9818934299017,2018-05-01,5,2,1,alta
1484,314,16400000,410,0,2,84.89,40000.0,410,482.97797149251977,2018-05-08,5,2,8,alta
1553,524,16430000,133,0,5,88.67,123533.83458646615,133,149.99436111424382,2018-10-25,10,4,25,alta
1572,262,53550000,1071,0,5,66.94,50000.0,1071,1599.9402449955185,2018-10-23,10,4,23,alta
1556,474,1440000,18,0,1,78.26,80000.0,18,23.000255558395093,2018-10-06,10,4,6,alta
1485,452,118200000,788,0,6,67.35,150000.0,788,1170.007423904974,2018-03-30,3,1,30,alta
1484,34,36120000,301,0,4,68.41,120000.0,301,439.99415290162256,2018-03-26,3,1,26,alta
1481,307,7480000,187,0,2,80.95,40000.0,187,231.00679431747992,2018-04-11,4,2,11,alta
1485,513,46100000,558,0,3,76.44,82616.48745519713,558,729.9843014128728,2018-04-20,4,2,20,alta
1484,166,44135000,658,0,4,69.26,67074.46808510639,658,950.0433150447589,2018-04-06,4,2,6,alta
1554,430,19950000,403,0,5,89.76,49503.72208436725,403,448.9750445632798,2018-08-28,8,3,28,alta
1556,417,20040000,331,0,1,85.75,60543.80664652568,331,386.0058309037901,2018-08-28,8,3,28,alta
1481,499,18600000,186,0,1,93.94,100000.0,186,197.9987225888865,2018-04-25,4,2,25,alta
1556,163,97380000,1490,0,8,76.8,65355.70469798658,1490,1940.1041666666667,2018-08-14,8,3,14,alta
1493,489,2550000,17,0,1,68.0,150000.0,17,25.0,2018-08-19,8,3,19,alta
1482,461,8750000,175,5,3,72.92,50000.0,170,239.98902907295667,2018-04-14,4,2,14,alta
1483,516,7840000,98,0,1,83.76,80000.0,98,117.00095510983763,2018-04-12,4,2,12,alta
1481,514,14870000,414,0,4,76.13,35917.87439613527,414,543.8066465256798,2018-04-22,4,2,22,alta
1498,524,40350000,269,0,5,74.93,150000.0,269,359.0017349526224,2018-07-26,7,3,26,alta
1482,210,96880000,1211,0,8,78.84,80000.0,1211,1536.0223236935565,2018-03-30,3,1,30,alta
1482,430,6200000,66,0,1,73.33,93939.39393939394,66,90.00409109504977,2018-04-27,4,2,27,alta
1556,489,46400000,587,0,14,70.41,79045.99659284497,587,833.6883965345831,2018-08-21,8,3,21,alta
1481,453,1600000,40,0,2,80.0,40000.0,40,50.0,2018-08-21,8,3,21,alta
1494,35,20350000,408,0,3,82.42,49877.45098039216,408,495.0254792526086,2018-05-22,5,2,22,alta
1559,304,30400000,385,0,3,75.49,78961.03896103895,385,510.0013246787654,2018-08-28,8,3,28,alta
1482,73,56000000,800,0,3,87.43,70000.0,800,915.017728468489,2018-05-23,5,2,23,alta
1482,307,55360000,692,0,6,99.86,80000.0,692,692.9701582215101,2018-03-27,3,1,27,alta
1481,524,29700000,198,1,3,76.45,150000.0,197,258.9928057553957,2018-05-11,5,2,11,alta
1576,431,9240000,154,0,2,92.22,60000.0,154,166.9919757102581,2018-10-23,10,4,23,alta
1556,450,48320000,604,0,6,76.84,80000.0,604,786.0489328474753,2018-08-21,8,3,21,alta
1493,445,14940000,249,0,3,86.46,60000.0,249,287.9944482997918,2018-05-08,5,2,8,alta
1553,448,74389996,932,0,7,70.08,79817.59227467811,932,1329.9086757990867,2018-10-16,10,4,16,alta
1484,166,28105000,803,0,4,84.53,35000.0,803,949.9585945818052,2018-04-10,4,2,10,alta
1572,474,7060000,77,0,3,89.53,91688.31168831167,77,86.00469116497264,2018-09-28,9,3,28,alta
1482,485,10800000,72,0,2,78.26,150000.0,72,92.00102223358036,2018-03-21,3,1,21,alta
1493,163,15840000,132,0,3,70.59,120000.0,132,186.99532511687207,2018-08-24,8,3,24,alta
1483,314,16000000,400,0,2,82.82,40000.0,400,482.97512678097087,2018-04-10,4,2,10,alta
1551,344,3750000,25,0,1,83.33,150000.0,25,30.00120004800192,2018-08-12,8,3,12,alta
1575,474,12070000,207,0,2,88.46,58309.17874396136,207,234.0040696359937,2018-10-09,10,4,9,alta
1495,485,6600000,44,0,1,95.65,150000.0,44,46.00104547830632,2018-06-22,6,2,22,alta
1554,489,206560000,2599,0,40,79.55,79476.72181608311,2599,3267.127592708988,2018-07-31,7,3,31,alta
1494,168,6000000,120,0,2,100.0,50000.0,120,120.0,2018-06-05,6,2,5,alta
1481,169,8750000,175,8,2,84.54,50000.0,167,207.00260231842915,2018-05-21,5,2,21,alta
1482,480,2370000,79,0,1,71.82,30000.0,79,109.99721526037315,2018-05-22,5,2,22,alta
1497,452,37580000,363,0,4,68.49,103526.17079889808,363,530.0043802014893,2018-05-25,5,2,25,alta
1482,499,33180000,553,0,3,93.1,60000.0,553,593.984962406015,2018-04-03,4,2,3,alta
1482,186,17720000,443,0,1,87.55,40000.0,443,505.9965733866362,2018-05-10,5,2,10,alta
1483,141,56240000,709,0,4,88.69,79322.99012693934,709,799.4136881271846,2018-04-10,4,2,10,alta
1486,474,6480000,81,0,3,94.19,80000.0,81,85.99639027497611,2018-03-30,3,1,30,alta
1483,461,2650000,53,0,1,66.25,50000.0,53,80.0,2018-04-18,4,2,18,alta
1485,380,19780000,229,0,2,84.81,86375.54585152838,229,270.0153283810872,2018-04-12,4,2,12,alta
1486,304,86100000,574,0,5,69.41,150000.0,574,826.9701772078952,2018-03-26,3,1,26,alta
1484,518,8340000,139,0,1,97.89,60000.0,139,141.9961180917356,2018-06-19,6,2,19,alta
1554,262,82050000,1641,0,7,78.86,50000.0,1641,2080.9028658381944,2018-07-17,7,3,17,alta
1495,304,59700000,398,0,3,78.04,150000.0,398,509.99487442337255,2018-05-10,5,2,10,alta
1556,186,25850000,517,0,1,102.17,50000.0,517,506.01937946559656,2018-08-28,8,3,28,alta
1559,513,14220000,237,0,1,95.56,60000.0,237,248.0117203850984,2018-08-21,8,3,21,alta
1556,453,1000000,25,0,1,100.0,40000.0,25,25.0,2018-10-08,10,4,8,alta
1482,417,66050000,1318,0,5,67.45,50113.80880121396,1318,1954.0400296515936,2018-04-03,4,2,3,alta
1556,445,26160000,436,0,6,71.59,60000.0,436,609.0236066489733,2018-08-14,8,3,14,alta
1483,73,89340000,1164,0,7,71.24,76752.57731958762,1164,1633.913531723751,2018-05-18,5,2,18,alta
1576,513,75720000,1262,0,6,86.38,60000.0,1262,1460.986339430424,2018-10-20,10,4,20,alta
1484,431,31500000,529,6,8,75.45,59546.31379962193,523,701.1265738899933,2018-04-17,4,2,17,alta
1482,162,6180000,103,0,1,89.57,60000.0,103,114.99385955118902,2018-04-06,4,2,6,alta
1481,518,20330000,363,0,6,69.27,56005.50964187328,363,524.0363793850153,2018-05-14,5,2,14,alta
1485,456,12560000,157,0,2,78.46,80000.0,157,200.101962783584,2018-04-11,4,2,11,alta
1492,474,1520000,38,0,2,82.61,40000.0,38,45.99927369567849,2018-06-12,6,2,12,alta
1484,163,122070000,927,0,7,77.9,131682.84789644013,927,1189.987163029525,2018-04-20,4,2,20,alta
1483,338,34000000,850,0,4,89.38,40000.0,850,950.9957484895951,2018-04-17,4,2,17,alta
1483,35,52100000,528,0,4,79.28,98674.24242424245,528,665.9939455095863,2018-03-28,3,1,28,alta
1578,245,4840000,121,0,4,72.02,40000.0,121,168.00888642043878,2018-10-23,10,4,23,alta
1558,474,6080000,71,0,2,88.75,85633.80281690141,71,80.0,2018-08-11,8,3,11,alta
1482,141,108000000,720,0,6,82.57,150000.0,720,871.9874046263777,2018-04-05,4,2,5,alta
1493,452,31760000,397,0,3,67.86,80000.0,397,585.0279988211023,2018-07-17,7,3,17,alta
1485,344,92550000,627,0,3,78.67,147607.65550239236,627,797.0001271132579,2018-04-12,4,2,12,alta
1482,321,20200000,404,0,1,92.66,50000.0,404,436.0025901143968,2018-03-30,3,1,30,alta
1554,141,216080000,2715,0,18,88.21,79587.47697974218,2715,3077.8823262668634,2018-08-07,8,3,7,alta
1485,316,25750000,515,0,10,68.67,50000.0,515,749.9635940002912,2018-03-30,3,1,30,alta
1575,556,19680000,165,0,2,90.66,119272.72727272728,165,181.99867637326275,2018-10-18,10,4,18,alta
1483,513,82800000,1656,0,8,87.94,50000.0,1656,1883.1021150784625,2018-04-03,4,2,3,alta
1482,307,27920000,349,0,4,75.54,80000.0,349,462.0068837701879,2018-04-26,4,2,26,alta
1495,452,24320000,304,0,4,75.06,80000.0,304,405.0093258726352,2018-05-15,5,2,15,alta
1480,513,14340000,239,0,1,96.76,60000.0,239,247.0028937577512,2018-05-01,5,2,1,alta
1551,448,30220000,378,0,3,66.32,79947.08994708995,378,569.9638118214717,2018-08-07,8,3,7,alta
1511,474,4960000,62,0,2,77.5,80000.0,62,80.0,2018-07-12,7,3,12,alta
1554,513,99420000,1657,0,8,84.71,60000.0,1657,1956.0854680675243,2018-07-31,7,3,31,alta
1575,474,8580000,92,0,3,89.32,93260.8695652174,92,103.00044782803404,2018-10-31,10,4,31,alta
1511,529,4380000,73,0,2,73.0,60000.0,73,100.0,2018-08-07,8,3,7,alta
1494,474,3360000,42,0,2,66.67,80000.0,42,62.996850157492126,2018-07-04,7,3,4,alta
1554,448,639929998,4355,0,31,67.17,146941.44615384616,4355,6483.549203513474,2018-07-22,7,3,22,alta
1482,489,11820000,94,0,4,94.0,125744.68085106384,94,100.0,2018-05-02,5,2,2,alta
1484,35,36100000,361,0,3,72.93,100000.0,361,494.9952008775537,2018-03-31,3,1,31,alta
1576,431,23340000,389,0,4,96.43,60000.0,389,403.40143108990975,2018-10-09,10,4,9,alta
1483,390,2440000,61,1,2,85.71,40000.0,60,71.17022517792557,2018-05-29,5,2,29,alta
1484,163,19800000,209,0,4,88.19,94736.84210526316,209,236.9883206712779,2018-05-10,5,2,10,alta
1576,187,8040000,201,0,2,67.45,40000.0,201,297.9985174203113,2018-10-16,10,4,16,alta
1483,496,6710000,147,0,2,68.37,45646.25850340136,147,215.00658183413773,2018-04-11,4,2,11,alta
1483,448,374083980,3175,0,21,67.3,117821.72598425196,3175,4717.682020802377,2018-03-15,3,1,15,alta
1484,89,70860000,565,0,6,69.24,125415.92920353982,565,816.0023108030041,2018-03-26,3,1,26,alta
1485,529,5640000,47,0,1,100.0,120000.0,47,47.0,2018-04-12,4,2,12,alta
1482,315,3475000,139,0,1,92.67,25000.0,139,149.9946045106291,2018-04-03,4,2,3,alta
1482,162,5580000,93,0,1,80.87,60000.0,93,114.99938172375415,2018-03-29,3,1,29,alta
1556,474,4360000,45,0,2,71.43,96888.88888888888,45,62.99874002519948,2018-08-18,8,3,18,alta
1554,312,25720000,643,0,8,82.44,40000.0,643,779.9611838913149,2018-08-28,8,3,28,alta
1483,496,8400000,280,5,2,97.21,30000.0,275,288.0362102664335,2018-04-10,4,2,10,alta
1554,350,42400000,424,0,2,95.5,100000.0,424,443.9790575916231,2018-08-08,8,3,8,alta
1554,183,19800000,396,0,1,88.0,50000.0,396,450.0,2018-10-23,10,4,23,alta
1485,163,42660000,711,0,8,82.1,60000.0,711,866.0170523751523,2018-04-17,4,2,17,alta
1484,73,30290000,438,0,4,87.43,69155.25114155251,438,500.9722063364977,2018-04-03,4,2,3,alta
1482,428,14280000,204,0,2,68.0,70000.0,204,300.0,2018-04-05,4,2,5,alta
1511,513,20580000,173,0,1,69.76,118959.53757225434,173,247.99311926605503,2018-07-27,7,3,27,alta
1578,262,40800000,436,0,3,90.27,93577.98165137616,436,482.9954580702338,2018-10-19,10,4,19,alta
1484,390,24880000,313,0,10,88.25,79488.81789137381,313,354.6742209631728,2018-04-13,4,2,13,alta
1485,474,1680000,21,0,1,91.3,80000.0,21,23.00109529025192,2018-06-07,6,2,7,alta
1572,141,22200000,148,0,2,85.06,150000.0,148,173.99482718081353,2018-10-19,10,4,19,alta
1483,304,44960000,567,0,5,77.14,79294.53262786596,567,735.02722323049,2018-05-01,5,2,1,alta
1553,182,42100000,842,0,2,74.12,50000.0,842,1135.9956826767404,2018-10-16,10,4,16,alta
1483,165,5080000,127,0,1,97.69,40000.0,127,130.0030709386836,2018-05-08,5,2,8,alta
1498,474,4480000,87,0,3,84.47,51494.252873563215,87,102.99514620575351,2018-07-10,7,3,10,alta
1554,390,44760000,555,0,7,68.63,80648.64864864865,555,808.6842488707563,2018-07-14,7,3,14,alta
1554,474,77360000,840,0,6,76.71,92095.23809523808,840,1095.0332420805632,2018-07-22,7,3,22,alta
1493,456,10350000,207,0,2,102.56,50000.0,207,201.8330733229329,2018-05-15,5,2,15,alta
1484,323,6930000,231,0,4,66.38,30000.0,231,347.9963844531485,2018-05-08,5,2,8,alta
1485,430,11450000,237,0,3,87.78,48312.23628691983,237,269.99316473000687,2018-04-10,4,2,10,alta
1486,474,3360000,42,0,2,91.3,80000.0,42,46.00219058050384,2018-05-04,5,2,4,alta
1485,474,920000,23,0,1,100.0,40000.0,23,23.0,2018-06-08,6,2,8,alta
1484,533,5220000,174,0,2,79.09,30000.0,174,220.00252876469847,2018-04-24,4,2,24,alta
1511,524,5760000,72,0,3,80.0,80000.0,72,90.0,2018-08-28,8,3,28,alta
1497,474,11700000,197,0,3,67.7,59390.86294416244,197,290.98966026587885,2018-05-20,5,2,20,alta
1481,72,30240000,253,0,3,83.5,119525.69169960474,253,302.99401197604794,2018-04-14,4,2,14,alta
1554,518,117170000,1870,0,23,67.58,62657.75401069519,1870,2767.090855282628,2018-08-28,8,3,28,alta
1554,537,7700000,318,0,2,67.66,24213.83647798742,318,469.9970440437481,2018-08-21,8,3,21,alta
1484,34,40560000,338,0,4,76.82,120000.0,338,439.9895860453007,2018-05-02,5,2,2,alta
1482,35,13500000,270,0,2,81.33,50000.0,270,331.9808188860199,2018-04-24,4,2,24,alta
1485,35,40200000,402,0,3,80.24,100000.0,402,500.9970089730808,2018-03-29,3,1,29,alta
1483,464,9440000,246,0,1,69.3,38373.9837398374,246,354.978354978355,2018-04-17,4,2,17,alta
1483,474,45260000,471,0,3,74.41,96093.41825902335,471,632.9794382475474,2018-03-26,3,1,26,alta
1482,182,154640000,1933,0,5,75.1,80000.0,1933,2573.9014647137155,2018-04-06,4,2,6,alta
1484,448,316824992,2132,0,13,83.87,148604.5928705441,2132,2542.0293311076666,2018-03-26,3,1,26,alta
